scenario_uid,source,split,outcome,gate_lo_m,gate_hi_m,reconstruction_residual_m,components_forward,components_aligned,nearest_gap_m,nearest_lo_m,nearest_hi_m,nearest_lane_types,nearest_is_route_lane,lane_change_left_crosses,lane_change_right_crosses
pg:scenarionet_v1:PGMap-1920073,pg,train,ok,-1.5727592014660774,7.863796007330386,7.105427357601002e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920076,pg,train,ok,-8.63795639548605,1.727591279097197,7.105427357601002e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920081,pg,train,ok,-9.909939279438035,1.9819878558875956,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920087,pg,train,ok,-5.863628666276264,1.9545428887587784,7.993605777301127e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920088,pg,train,ok,-10.674707067440231,2.1349414134880655,2.1316282072803006e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920092,pg,train,ok,-5.0574772690284435,5.057477269028415,4.440892098500626e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-1920095,pg,train,ok,-2.1940391113389492,6.58211733401676,1.1546319456101628e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920104,pg,train,ok,-2.0271589078914127,10.135794539456976,7.993605777301127e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920107,pg,train,ok,-5.864079210236085,1.9546930700786653,1.4210854715202004e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920112,pg,train,ok,-2.110186004818388,10.550930024091926,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920113,pg,test,ok,-6.452935166731295,2.1509783889104526,7.105427357601002e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920126,pg,train,ok,-6.14892797894812,2.0496426596493578,7.105427357601002e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920127,pg,train,ok,-2.1301453728073767,10.650726864036969,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920129,pg,train,ok,-4.640433725764564,1.546811241921493,1.1546319456101628e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920135,pg,train,ok,-1.602358239885124,4.8070747196553025,3.552713678800501e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920139,pg,train,ok,-2.1732412904986984,6.519723871496114,3.9968028886505635e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920140,pg,train,ok,-1.979174466767875,5.937523400303537,3.552713678800501e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920145,pg,test,ok,-11.180096027914118,2.2360192055828265,5.773159728050814e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920155,pg,train,ok,-6.696608940528037,2.2322029801760124,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920159,pg,train,ok,-5.862122249616618,1.9540407498722057,4.440892098500626e-16,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920160,pg,train,ok,-6.732220424493791,2.244073474831262,5.773159728050814e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920162,pg,train,ok,-1.7149178872264526,5.1447536616794105,6.217248937900877e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920171,pg,test,ok,-6.3076191814059825,6.3076191814059825,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-1920173,pg,test,ok,-4.570886416811284,4.570886416811291,2.1316282072803006e-14,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-1920175,pg,train,ok,-1.8570721720164158,5.571216516049262,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920178,pg,test,ok,-5.738885900873305,1.9129619669577802,5.329070518200751e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920181,pg,train,ok,-1.8992021602579996,9.49601080128997,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920190,pg,train,ok,-1.8930589325397307,9.465294662698625,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920193,pg,train,ok,-2.147330055764742,6.441990167294195,1.7763568394002505e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920196,pg,train,ok,-8.159482341275428,1.6318964682550896,1.7319479184152442e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920202,pg,train,ok,-9.976199577165872,1.9952399154331601,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920203,pg,test,ok,-6.056062831552595,2.01868761051756,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920204,pg,train,ok,-8.121009547259472,1.6242019094518854,3.552713678800501e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920208,pg,train,ok,-5.006476878452615,5.006476878452672,1.2434497875801753e-14,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-1920210,pg,train,ok,-6.31048234654061,2.1034941155135556,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920215,pg,train,ok,-1.6839874502604242,5.05196235078123,6.661338147750939e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920217,pg,train,ok,-6.590615616477851,2.1968718721592895,2.6645352591003757e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920221,pg,train,ok,-1.9417647998219247,5.825294399465749,1.7763568394002505e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920224,pg,train,ok,-4.765871035052552,4.7658710350525215,5.329070518200751e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-1920225,pg,train,ok,-8.431462183023623,1.6862924366046923,1.021405182655144e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920231,pg,train,ok,-2.187506267612008,6.56251880283601,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920233,pg,train,ok,-10.09606535521023,2.019213071042041,4.884981308350689e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920241,pg,train,ok,-1.8947598870563198,9.473799435281459,9.992007221626409e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920242,pg,train,ok,-2.1649145799323315,6.494743739796953,6.217248937900877e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920246,pg,train,ok,-4.851595209173272,4.851595209173334,1.0658141036401503e-14,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-1920248,pg,train,ok,-4.513250144558988,1.5044167148529608,7.105427357601002e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920250,pg,test,ok,-2.1752626102463495,10.876313051231818,2.842170943040401e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920253,pg,test,ok,-9.3928730042538,1.87857460085076,5.129230373768223e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920255,pg,train,ok,-8.096848873681864,1.6193697747363833,8.881784197001252e-16,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920264,pg,train,ok,-1.527126489092672,4.581379467277958,5.995204332975845e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920269,pg,train,ok,-9.343157126713638,1.8686314253427698,3.552713678800501e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920279,pg,train,ok,-6.300881471959446,2.1002938239864926,1.0658141036401503e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920283,pg,train,ok,-5.759078551417389,1.9196928504724724,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920285,pg,train,ok,-5.435192277994815,1.8117307593316099,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920298,pg,train,ok,-5.068321436985393,5.068321436985424,7.105427357601002e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-1920302,pg,train,ok,-4.744860114228132,1.5816200380760552,1.4210854715202004e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920306,pg,train,ok,-5.418836779790155,1.806278926596704,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920309,pg,train,ok,-2.056496098125629,10.282480490628114,8.43769498715119e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920312,pg,train,ok,-6.522035522080316,2.1740118406934386,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920314,pg,train,ok,-6.083907326595579,6.083907326595579,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-1920315,pg,train,ok,-2.1020694453084445,10.510347226542251,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920319,pg,train,ok,-1.6514568714950837,4.954370614485249,7.105427357601002e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920332,pg,train,ok,-6.38500317615439,6.3850031761543615,5.329070518200751e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-1920334,pg,train,ok,-1.7302727735849976,5.190818320755002,2.6645352591003757e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920344,pg,train,ok,-2.224518746933566,11.122593734667674,1.1102230246251565e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-1920346,pg,train,ok,-6.383247378751406,2.1277491262504498,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-1920348,pg,train,ok,-2.032128752525182,6.096386257575517,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920003,pg,train,ok,-3.5203632960480773,9.025366718366705,3.9968028886505635e-14,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-19920026,pg,train,ok,-10.0359174349676,2.0123286955609467,2.042810365310288e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920041,pg,train,ok,-7.693155733399948,1.7195478090990401,4.440892098500626e-16,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920050,pg,train,ok,-9.495102952977504,1.890797265671452,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920052,pg,train,ok,-1.5121575933263487,8.094763885773848,1.7763568394002505e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920053,pg,train,ok,-4.558830526084978,1.5196101753616422,6.661338147750939e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920065,pg,train,ok,-10.348489201304162,23.41818704156499,0.0,2,2,0.4322793959352822,-19.576520606789387,-10.780768597239444,LANE_SURFACE_UNSTRUCTURE,False,True,True
pg:scenarionet_v1:PGMap-19920067,pg,train,ok,-6.15497496480417,4.06446070012433,1.7763568394002505e-15,3,2,0.02213289159405374,4.086593591718383,12.337029328908912,LANE_SURFACE_STREET,False,True,True
pg:scenarionet_v1:PGMap-19920075,pg,train,ok,-5.697399089313208,1.8991330297710638,8.881784197001252e-16,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920079,pg,train,ok,-44.999999999999986,67.19746551705444,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-19920080,pg,train,ok,-2.0786552681611243,2.0954979269758414,3.9968028886505635e-15,1,1,,,,,False,False,False
pg:scenarionet_v1:PGMap-19920081,pg,train,ok,-1.7597927532888724,8.79896376644451,3.352873534367973e-14,2,1,81.49009270439716,90.28905647084167,90.38515416723774,LANE_SURFACE_STREET,False,False,True
pg:scenarionet_v1:PGMap-19920092,pg,train,ok,-6.7201140533245365,3.5367411155391277,1.7763568394002505e-15,3,2,0.015180661670344264,3.551921777209472,13.860084123348699,LANE_SURFACE_STREET,False,True,True
pg:scenarionet_v1:PGMap-19920096,pg,train,ok,-1.6150290730199404,1.6150290730199985,1.5765166949677223e-14,1,1,,,,,False,False,False
pg:scenarionet_v1:PGMap-19920097,pg,train,ok,-2.105169870274966,4.287872358357343,1.687538997430238e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920137,pg,train,ok,-7.6069668767681,13.94769030460266,1.7763568394002505e-15,3,2,25.421629251575283,39.36931955617794,55.90587378737138,LANE_SURFACE_STREET,False,True,True
pg:scenarionet_v1:PGMap-19920166,pg,train,ok,-11.224269881571615,6.745563868549581,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-19920173,pg,train,ok,-1.9274750300724812,9.663476137327136,4.884981308350689e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920176,pg,train,ok,-12.579165496572545,2.9262701972012755,1.7763568394002505e-15,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-19920178,pg,test,ok,-1.7457679008789018,8.728839504394488,1.3100631690576847e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920209,pg,train,ok,-4.6295536525633825,24.0816646360997,3.197442310920451e-14,2,2,1.968894574059453,-14.086369101708911,-6.5984482266228355,LANE_SURFACE_UNSTRUCTURE,False,True,True
pg:scenarionet_v1:PGMap-19920212,pg,train,ok,-5.978555141716245,1.9928517139053703,1.1546319456101628e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920239,pg,test,ok,-5.266583231864876,1.7553773520312446,1.2656542480726785e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920251,pg,train,ok,-1.8040435614207606,13.881740272369518,5.329070518200751e-15,3,2,14.87918515087062,28.76092542324014,44.40768787329762,LANE_SURFACE_STREET,False,False,True
pg:scenarionet_v1:PGMap-19920265,pg,train,ok,-1.7858770558218247,25.78995132414755,1.4210854715202004e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920278,pg,train,ok,-6.648051488914263,2.2160171629714114,0.0,2,2,3.985766617195594,-15.134223705463327,-10.633818106109857,LANE_SURFACE_STREET,False,True,False
pg:scenarionet_v1:PGMap-19920315,pg,train,ok,-1.9158769944944964,1.9158769944944964,0.0,1,1,,,,,False,False,False
pg:scenarionet_v1:PGMap-19920316,pg,train,ok,-1.6881284907921459,8.440642453960615,7.549516567451064e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920317,pg,train,ok,-1.9722033597895128,5.916610079368538,4.884981308350689e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920321,pg,train,ok,-9.17258999308814,5.715453214637354,4.440892098500626e-15,2,2,0.013762091943190669,-15.143821838009316,-9.18635208503133,LANE_SURFACE_UNSTRUCTURE,False,True,True
pg:scenarionet_v1:PGMap-19920332,pg,test,ok,-8.301973860620294,5.983589771480354,0.0,3,3,0.02288756340480802,-15.434862162840375,-8.324861424025102,LANE_SURFACE_UNSTRUCTURE,False,True,True
pg:scenarionet_v1:PGMap-19920356,pg,train,ok,-2.0993510516940432,6.2980531550821155,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920368,pg,train,ok,-11.079237045465732,2.2158474090931577,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920377,pg,train,ok,-52.30939036549049,55.964085548235744,2.842170943040401e-14,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-19920399,pg,train,ok,-5.422364309720479,25.459638159254652,0.0,2,2,3.8232362872415138,-15.621781261143212,-9.245600596961992,LANE_SURFACE_UNSTRUCTURE,False,True,True
pg:scenarionet_v1:PGMap-19920401,pg,train,ok,-1.7903665142939786,1.7903665142939795,8.881784197001252e-16,1,1,,,,,False,False,False
pg:scenarionet_v1:PGMap-19920426,pg,train,ok,-18.947134785213038,22.5995361183804,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-19920440,pg,train,ok,-15.487034048440051,4.623818482256816,1.4210854715202004e-14,2,2,7.581913182519564,12.20573166477638,19.466350096869718,LANE_SURFACE_UNSTRUCTURE,False,True,True
pg:scenarionet_v1:PGMap-19920448,pg,train,ok,-1.813313101679442,5.439939305038321,1.532107773982716e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920449,pg,test,ok,-7.7500550684747935,1.5500110136949417,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920454,pg,train,ok,-18.852498969068492,21.476853702887922,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-19920495,pg,train,ok,-5.343078982424869,5.298967930867168,1.2434497875801753e-14,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-19920506,pg,train,ok,-6.428054315148984,6.428054315148956,8.881784197001252e-16,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-19920515,pg,train,ok,-5.497429068205661,11.017040772223737,8.881784197001252e-16,3,2,21.47276352391097,32.48980429613471,36.931619982305904,LANE_SURFACE_STREET,False,True,True
pg:scenarionet_v1:PGMap-19920542,pg,train,ok,-1.7480218031317776,1.7480218031317634,0.0,1,1,,,,,False,False,False
pg:scenarionet_v1:PGMap-19920553,pg,train,ok,-5.651541602976395,1.9142780355907856,2.4424906541753444e-15,2,1,1.8352380564804893,3.749516092071275,17.130657582900596,LANE_SURFACE_STREET,False,True,False
pg:scenarionet_v1:PGMap-19920561,pg,train,ok,-10.931380101686713,1.788148525479528,0.0,2,2,0.03891518434491559,-14.911691889652872,-10.970295286031629,LANE_SURFACE_UNSTRUCTURE,False,True,False
pg:scenarionet_v1:PGMap-19920563,pg,train,ok,-1.5410731030551252,11.923332655672752,8.881784197001252e-16,2,1,31.622495899171824,43.545828554844576,43.838586050695625,LANE_SURFACE_STREET,False,False,True
pg:scenarionet_v1:PGMap-19920568,pg,train,ok,-2.2168970653985856,11.115635279694905,8.881784197001252e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920570,pg,train,ok,-1.8961778585641114,2.6977488119536526,7.993605777301127e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920596,pg,train,ok,-2.123814982188179,6.371444946564523,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920604,pg,train,ok,-4.945641636366503,4.945641636366504,8.881784197001252e-16,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-19920612,pg,train,ok,-6.669096394086807,6.6690963940868215,0.0,2,2,1.2051939653591006,-15.790457520190586,-7.874290359445908,LANE_SURFACE_UNSTRUCTURE,False,True,True
pg:scenarionet_v1:PGMap-19920630,pg,train,ok,-10.67051996119666,2.1341039922393463,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920641,pg,train,ok,-7.724059820812022,1.5448119641624356,7.993605777301127e-15,2,2,0.40217381459290724,-11.245228844109718,-8.12623363540493,LANE_SURFACE_STREET,False,True,False
pg:scenarionet_v1:PGMap-19920647,pg,train,ok,-7.759800656237928,1.5140356479131185,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920648,pg,train,ok,-5.2408790494793465,1.7469596831597864,4.440892098500626e-16,2,2,4.6883433123619795,-13.423141728160886,-9.929222361841326,LANE_SURFACE_STREET,False,True,False
pg:scenarionet_v1:PGMap-19920667,pg,train,ok,-9.199978748390675,1.8399957496781154,8.659739592076221e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920689,pg,train,ok,-4.870135306000938,1.6239187629445724,5.395683899678261e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920694,pg,test,ok,-2.519735575659965,5.313967465780394,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920703,pg,train,ok,-12.298286882265982,2.0019539100991643,1.2434497875801753e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920707,pg,train,ok,-5.027260210138934,8.378767016898209,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-19920709,pg,train,ok,-2.206280082325594,11.031400411627935,7.105427357601002e-15,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920712,pg,train,ok,-11.240575777247205,2.2481151554494536,3.197442310920451e-14,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920729,pg,train,ok,-2.2023120761764665,2.202312076176514,2.6645352591003757e-15,1,1,,,,,False,False,False
pg:scenarionet_v1:PGMap-19920730,pg,train,ok,-10.161240313812073,2.0322480627624344,0.0,2,2,3.003898259944819,-17.292336103521293,-13.165138573756892,LANE_SURFACE_STREET,False,True,False
pg:scenarionet_v1:PGMap-19920739,pg,train,ok,-2.0657326443495054,26.489711936968522,3.9968028886505635e-15,2,1,48.831904382386654,75.32161631935517,91.3300997475464,LANE_SURFACE_STREET,False,False,True
pg:scenarionet_v1:PGMap-19920743,pg,train,ok,-1.5564806248541991,7.782403124271086,5.861977570020827e-14,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920747,pg,test,ok,-4.757898549977181,1.5859661833257537,3.552713678800501e-15,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920754,pg,train,ok,-1.922892963262484,1.9228929632624414,0.0,1,1,,,,,False,False,False
pg:scenarionet_v1:PGMap-19920763,pg,train,ok,-6.3397741915912595,4.093618040091145,8.881784197001252e-16,4,3,0.016912888264385195,4.11053092835553,12.599481186445573,LANE_SURFACE_STREET,False,True,True
pg:scenarionet_v1:PGMap-19920766,pg,train,ok,-1.5384451213110715,11.239502698731883,6.661338147750939e-16,4,2,0.01715201781831799,-4.669264633175715,-1.5555971391293895,LANE_SURFACE_STREET,False,False,True
pg:scenarionet_v1:PGMap-19920781,pg,test,ok,-5.92146991011289,5.92146991011289,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-19920783,pg,train,ok,-11.305162562976463,5.539150189488268,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-19920806,pg,train,ok,-3.1891729539865565,8.993002316631433,0.0,1,1,,,,,False,True,True
pg:scenarionet_v1:PGMap-19920810,pg,train,ok,-11.0,8.940650275299916,0.0,2,2,5.1313467337617595,14.071997009061675,23.559408233652988,LANE_SURFACE_UNSTRUCTURE,False,True,True
pg:scenarionet_v1:PGMap-19920817,pg,test,ok,-9.65655646203535,7.328162906533742,7.993605777301127e-15,2,1,28.577671195440708,35.90583410197445,37.84526167995969,LANE_SURFACE_STREET,False,True,True
pg:scenarionet_v1:PGMap-19920827,pg,train,ok,-6.044253304455765,2.0147511014852597,0.0,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920834,pg,train,ok,-1.813725282832479,9.068626414162424,0.0,1,1,,,,,False,False,True
pg:scenarionet_v1:PGMap-19920840,pg,train,ok,-7.545233582435685,1.5995981208576358,4.440892098500626e-16,1,1,,,,,False,True,False
pg:scenarionet_v1:PGMap-19920847,pg,train,ok,-13.35323494702915,4.941174270027656,2.6645352591003757e-15,2,1,9.628311208927926,-42.20928812681932,-22.981546155957076,LANE_SURFACE_STREET,False,True,True
pg:scenarionet_v1:PGMap-19920854,pg,train,ok,-1.6268426760769188,4.880528028230756,0.0,1,1,,,,,False,False,True
